sensor_id,timestamp,waste_type,inductive_property,capacitive_property,moisture_property,infrared_property
3,2024-01-24 08:30:00,1,0.86,0.41,0.72,3.77
2,2023-10-05 02:00:00,0,0.65,0.26,0.61,97.1
3,2024-01-07 07:15:00,0,0.86,0.52,0.48,80.57
2,2024-03-16 06:30:00,1,0.74,0.88,0.7,0.01
1,2023-12-23 13:00:00,0,0.81,0.78,0.09,94.21
1,2023-11-23 05:30:00,0,1.29,0.82,0.38,9.0
2,2023-12-02 04:30:00,1,1.27,0.24,0.83,12.41
4,2023-12-07 15:00:00,0,1.13,0.68,0.27,52.8
2,2023-11-19 09:00:00,0,1.09,0.62,0.18,62.41
2,2023-12-30 02:30:00,1,1.16,0.5,0.97,23.18
4,2023-11-04 19:30:00,1,0.8,0.49,0.64,56.24
2,2023-10-17 07:00:00,1,1.37,0.11,0.86,80.33
1,2023-11-15 14:00:00,1,1.35,0.78,0.63,64.76
1,2024-03-10 05:00:00,0,0.76,0.06,0.14,25.88
1,2024-02-13 23:15:00,2,0.71,0.69,0.45,72.63
2,2024-01-07 14:00:00,0,1.19,0.82,0.51,41.77
2,2024-02-18 07:15:00,0,0.66,0.19,0.84,9.98
1,2024-02-05 04:45:00,2,1.06,0.07,0.35,35.4
3,2024-02-12 18:45:00,2,0.95,0.58,0.32,1.23
3,2024-03-14 11:30:00,0,1.07,0.3,0.02,0.37
4,2024-02-04 04:30:00,0,0.61,0.41,0.44,17.15
3,2023-10-24 19:30:00,0,0.87,0.71,0.01,85.97
3,2023-11-16 18:15:00,0,1.12,0.9,0.73,81.02
1,2023-12-04 14:30:00,2,0.66,0.02,0.38,27.11
1,2023-10-30 08:30:00,0,0.71,0.41,0.06,59.01
1,2023-12-15 23:00:00,2,1.04,0.54,0.68,65.85
3,2023-12-03 06:30:00,1,1.12,0.24,0.71,34.14
3,2023-09-30 07:45:00,0,1.37,0.71,0.2,25.36
3,2023-09-18 15:15:00,0,1.22,0.53,0.02,65.7
2,2024-02-20 04:45:00,2,0.66,0.7,0.34,72.06
3,2024-02-13 19:15:00,1,0.79,0.52,0.67,40.71
4,2023-12-27 03:00:00,0,1.02,0.84,0.75,37.01
1,2023-10-18 00:15:00,0,0.69,0.98,0.09,82.29
4,2024-01-05 00:15:00,2,0.66,0.14,0.17,61.09
1,2023-12-25 01:15:00,0,0.98,0.29,0.36,32.1
1,2023-10-03 11:15:00,2,0.87,1.0,0.25,39.8
4,2024-02-02 10:15:00,2,1.22,0.32,0.28,74.65
2,2024-02-02 02:00:00,2,1.13,0.73,0.39,30.14
3,2023-10-05 00:45:00,2,0.68,0.33,0.87,63.85
2,2023-10-21 13:45:00,0,0.61,0.7,0.11,20.29
2,2023-10-14 19:45:00,1,0.98,0.03,0.72,65.54
1,2023-11-21 14:00:00,2,0.86,0.1,0.57,62.72
4,2023-11-13 18:00:00,1,1.05,0.28,0.56,59.8
4,2023-10-02 10:45:00,0,0.87,0.88,0.83,23.68
4,2024-01-31 00:15:00,0,1.17,0.63,0.28,31.13
3,2023-09-14 19:45:00,1,1.31,0.97,0.23,27.14
2,2024-03-01 04:45:00,0,1.02,0.25,0.67,46.91
4,2023-09-16 05:00:00,2,1.37,0.55,0.83,36.92
4,2023-10-27 12:30:00,1,1.26,0.41,0.78,54.95
4,2023-11-13 13:45:00,0,1.27,0.93,0.58,22.88
2,2024-03-04 13:45:00,1,1.19,0.79,0.43,92.9
4,2024-03-25 04:30:00,1,1.31,0.05,0.08,10.97
1,2023-09-25 03:00:00,1,0.93,0.58,0.82,39.3
3,2023-10-19 16:30:00,1,1.02,0.77,0.4,46.04
2,2023-12-29 22:45:00,0,1.07,0.41,0.92,21.41
3,2024-01-08 04:00:00,1,1.21,0.3,0.04,12.97
1,2023-12-03 07:30:00,0,1.19,0.78,0.08,15.94
1,2023-10-05 20:00:00,1,0.72,0.88,0.43,61.93
4,2023-10-04 21:15:00,1,0.76,0.61,0.24,46.31
2,2023-12-25 06:45:00,0,0.8,0.3,0.61,37.19
2,2024-02-28 02:30:00,2,1.19,0.18,0.13,4.37
2,2024-02-04 01:15:00,1,0.7,0.11,0.97,99.84
1,2023-11-26 04:00:00,1,0.91,0.3,0.39,52.39
3,2024-03-02 06:15:00,2,0.91,0.56,0.57,57.72
1,2024-01-03 02:00:00,1,0.86,0.89,0.99,45.17
1,2024-01-11 17:30:00,2,0.89,0.51,0.17,13.36
2,2023-12-26 13:15:00,2,1.21,0.75,0.27,17.33
1,2023-12-05 11:15:00,2,1.05,0.14,0.62,48.87
3,2024-03-15 03:30:00,1,1.13,0.27,0.39,66.53
1,2024-01-31 04:15:00,1,0.79,0.21,0.12,32.03
4,2023-12-02 22:00:00,1,0.61,0.74,0.96,7.91
4,2024-03-01 00:00:00,2,0.68,0.21,0.23,55.82
3,2024-01-23 18:15:00,2,0.62,0.31,0.48,33.57
3,2023-12-02 09:00:00,1,1.23,0.77,0.67,72.86
4,2024-03-25 00:15:00,0,1.14,0.24,0.17,11.95
2,2023-12-20 12:45:00,1,0.99,0.71,0.97,87.88
4,2024-02-11 20:15:00,0,1.38,0.42,0.49,72.37
1,2023-12-10 10:00:00,0,1.17,0.38,0.77,76.76
4,2024-01-04 19:30:00,2,0.72,0.69,0.64,44.45
1,2023-09-07 16:45:00,2,1.07,0.86,0.74,72.03
1,2023-12-04 04:45:00,1,0.81,0.1,0.69,30.55
4,2024-01-21 15:30:00,1,0.94,0.71,0.05,40.34
1,2023-12-16 20:15:00,2,0.92,0.58,0.44,27.84
1,2023-09-02 15:00:00,2,0.71,0.88,0.36,21.08
1,2023-10-02 03:30:00,1,0.72,0.9,0.52,88.01
2,2024-03-27 11:30:00,1,0.85,0.58,0.82,85.9
2,2023-12-30 20:15:00,0,1.33,0.11,0.38,33.01
2,2023-12-10 18:45:00,2,1.3,0.29,0.68,71.87
1,2023-10-20 17:45:00,1,1.28,0.81,0.1,3.71
2,2023-11-17 04:00:00,0,0.7,0.09,0.82,43.99
4,2023-09-03 05:15:00,0,1.11,0.4,0.87,29.83
3,2024-02-16 02:30:00,0,1.26,0.86,0.19,48.29
4,2024-01-26 17:30:00,0,1.21,0.2,0.29,12.15
1,2023-09-06 01:30:00,0,0.84,0.27,0.76,37.09
3,2023-10-18 20:45:00,0,0.6,0.63,0.97,68.89
4,2023-12-24 09:00:00,0,0.93,0.54,0.12,83.57
4,2023-11-25 14:30:00,0,0.62,0.62,0.58,54.07
4,2024-02-01 06:00:00,1,1.25,0.62,0.14,12.42
2,2023-12-08 20:30:00,0,1.06,0.42,0.05,24.46
2,2023-09-26 06:45:00,0,1.15,0.08,0.08,81.26
2,2023-10-27 15:30:00,0,0.65,0.09,0.46,35.73
2,2023-09-16 00:15:00,0,0.99,0.22,0.96,33.85
4,2024-03-11 04:45:00,1,0.91,0.72,0.43,63.11
2,2024-01-25 19:45:00,2,0.6,0.02,0.96,27.41
2,2024-03-11 01:30:00,1,0.82,0.12,0.74,85.66
2,2024-01-14 16:15:00,1,0.87,0.48,0.35,61.73
2,2023-10-23 22:00:00,1,1.34,0.35,0.41,39.14
1,2024-01-07 00:15:00,2,0.79,0.08,0.88,97.26
2,2024-03-20 08:00:00,0,0.96,0.44,0.47,79.58
4,2023-10-26 04:15:00,1,0.74,0.57,0.01,32.79
3,2024-01-01 22:00:00,0,1.34,0.74,0.63,72.75
3,2023-11-04 23:00:00,2,1.21,0.79,0.4,73.6
2,2024-02-11 21:30:00,0,0.84,0.05,0.65,9.39
3,2024-03-06 15:45:00,1,0.81,0.93,0.03,20.49
1,2024-02-25 12:00:00,2,1.28,0.52,0.82,84.52
2,2024-01-19 12:45:00,2,1.08,0.91,0.84,84.1
1,2024-03-02 09:45:00,2,1.28,0.3,0.99,84.44
4,2023-10-11 11:00:00,2,0.62,0.96,0.11,47.52
3,2023-10-22 18:45:00,0,1.21,0.86,0.52,92.21
2,2023-11-09 19:15:00,1,1.38,0.9,0.39,9.94
2,2023-11-14 23:15:00,2,0.84,0.42,0.32,93.33
3,2024-02-03 00:45:00,0,1.27,0.16,0.85,84.35
3,2024-02-10 06:00:00,2,1.01,0.46,0.91,38.08
3,2024-02-29 02:15:00,2,0.86,0.4,0.78,78.31
4,2024-03-19 14:15:00,0,1.32,0.84,0.44,95.4
1,2023-12-16 14:45:00,0,0.93,0.92,0.43,57.33
1,2023-12-21 00:45:00,2,0.66,0.71,0.7,49.01
4,2023-12-08 16:30:00,0,1.1,0.92,1.0,70.27
1,2023-12-13 12:00:00,0,1.02,0.73,0.45,73.96
3,2023-12-25 11:00:00,0,0.66,0.35,0.23,47.42
3,2023-12-15 10:15:00,1,1.04,0.77,0.09,64.61
3,2023-12-19 18:45:00,0,0.83,0.26,0.65,91.81
4,2024-02-01 14:30:00,0,0.9,0.63,0.61,55.26
4,2023-09-22 02:00:00,0,1.34,0.88,0.56,23.64
4,2023-11-21 08:00:00,0,0.76,0.34,0.97,85.02
2,2023-09-20 07:00:00,1,1.32,0.82,0.84,22.01
1,2024-03-26 10:45:00,0,0.65,0.41,0.51,30.08
3,2024-03-27 18:15:00,0,1.2,0.54,0.97,37.74
1,2024-01-25 07:00:00,0,1.39,0.84,0.71,3.86
3,2024-01-24 05:45:00,1,1.37,0.85,0.74,28.89
4,2024-03-22 10:15:00,2,0.95,0.85,0.03,91.3
4,2024-01-25 13:45:00,0,1.21,0.59,0.45,11.92
1,2023-12-01 05:00:00,0,1.36,0.01,0.27,40.47
4,2023-11-24 21:45:00,0,1.32,0.79,0.99,4.93
2,2023-11-08 19:15:00,1,1.37,0.1,0.31,33.38
3,2023-12-04 21:00:00,2,1.17,0.63,0.62,30.64
1,2023-09-07 17:30:00,2,1.19,0.55,0.31,41.34
3,2024-02-20 21:15:00,1,1.29,0.82,0.22,47.4
1,2023-10-13 01:00:00,0,1.31,0.59,0.25,84.73
4,2023-12-29 17:45:00,1,0.86,0.75,0.0,65.2
1,2023-12-28 15:45:00,2,1.25,0.21,0.68,63.57
1,2024-02-24 13:15:00,0,0.6,0.38,0.97,13.16
3,2024-03-12 16:45:00,2,0.62,0.25,0.2,91.99
3,2024-02-02 03:45:00,2,0.65,0.49,0.74,42.52
4,2023-09-20 03:30:00,2,1.16,0.91,0.51,55.91
3,2023-10-13 22:30:00,2,0.86,0.05,0.32,3.23
2,2023-12-01 18:00:00,0,0.7,0.71,0.25,12.34
1,2024-03-23 05:00:00,1,1.33,0.37,0.59,72.53
2,2024-01-11 22:45:00,0,0.71,0.86,0.95,34.22
4,2023-10-27 19:30:00,1,0.64,0.23,0.55,22.87
4,2024-02-13 08:15:00,1,1.17,0.58,0.81,99.93
3,2024-03-25 14:45:00,0,1.37,0.16,0.21,25.5
3,2023-10-15 16:30:00,0,1.04,0.82,0.41,91.5
2,2024-01-22 22:30:00,1,1.0,0.02,0.45,49.48
4,2023-12-20 10:00:00,1,0.69,0.85,0.39,70.48
2,2024-03-03 04:45:00,0,0.72,0.95,0.97,66.14
2,2023-11-26 22:00:00,1,0.93,0.95,0.18,98.87
3,2023-10-31 13:00:00,0,1.38,0.72,0.36,28.46
2,2023-09-11 21:00:00,0,1.28,0.85,0.19,74.24
1,2023-12-17 07:45:00,0,1.37,0.57,0.59,79.11
4,2023-10-29 12:30:00,1,0.9,0.99,0.59,24.82
4,2024-02-09 02:00:00,0,0.93,1.0,0.75,45.46
1,2023-12-21 02:30:00,1,0.9,0.49,0.56,25.97
2,2024-01-01 06:15:00,0,0.63,0.92,0.28,16.07
4,2024-03-12 05:00:00,1,1.05,0.28,0.75,27.26
1,2023-12-23 21:15:00,0,0.73,0.4,0.34,52.81
2,2024-01-17 09:30:00,2,1.04,0.48,0.18,5.91
2,2023-09-09 08:30:00,0,1.36,0.22,0.12,39.2
1,2023-11-22 01:45:00,0,0.63,0.83,0.58,55.39
3,2023-09-26 07:00:00,1,1.04,0.01,0.45,84.57
1,2024-02-26 01:15:00,0,1.04,0.7,0.86,97.43
2,2023-10-05 09:30:00,0,1.38,0.51,0.99,89.73
2,2023-11-09 17:45:00,0,1.0,0.76,0.94,4.45
4,2024-02-10 09:30:00,0,0.81,0.36,0.38,17.3
1,2024-01-22 10:15:00,2,1.16,0.97,0.14,85.56
3,2024-02-28 20:00:00,2,1.21,0.89,0.73,89.0
1,2024-02-22 04:15:00,2,0.87,0.18,0.98,13.73
3,2023-09-03 21:30:00,1,0.68,0.69,0.09,74.69
4,2023-09-27 14:00:00,0,1.1,0.58,0.82,59.47
1,2023-09-23 07:30:00,2,0.61,0.33,0.83,66.41
4,2023-09-07 05:45:00,0,1.15,0.45,0.39,66.92
2,2024-01-10 19:00:00,0,0.69,0.94,0.46,34.73
4,2023-10-21 04:00:00,1,1.19,0.5,0.38,38.37
4,2023-10-03 16:30:00,2,1.22,0.06,0.15,21.42
2,2024-03-15 14:00:00,2,1.28,0.68,0.17,64.62
4,2024-03-07 12:45:00,1,1.07,0.72,0.52,8.16
4,2024-03-14 03:15:00,2,1.38,0.3,0.35,96.51
1,2024-01-11 20:30:00,2,1.14,0.52,0.14,89.88
4,2024-03-16 09:00:00,1,1.37,0.63,0.99,70.42
4,2024-02-14 13:30:00,0,0.99,0.18,0.37,25.4
2,2023-12-09 17:45:00,1,0.79,0.38,0.19,3.03
3,2024-02-04 22:00:00,1,0.74,0.52,0.5,71.59
2,2024-01-06 11:15:00,1,1.31,0.13,0.77,72.84
1,2023-10-18 21:30:00,1,0.75,0.03,0.88,54.18
3,2024-03-13 18:45:00,1,0.86,0.07,0.66,58.69
3,2023-09-17 22:00:00,1,1.15,0.82,0.76,73.7
4,2024-02-10 15:15:00,0,0.61,0.78,0.89,9.77
1,2024-02-22 08:00:00,0,0.98,0.28,0.19,46.24
1,2023-12-20 07:00:00,1,1.03,0.21,0.58,63.89
4,2024-02-22 04:45:00,2,1.08,0.05,0.98,10.11
3,2023-11-20 01:00:00,0,0.99,0.07,0.65,88.65
1,2024-01-08 09:15:00,2,1.02,0.01,0.56,73.61
4,2023-09-25 19:15:00,1,1.16,0.06,0.34,15.24
4,2023-09-17 18:15:00,1,0.98,0.58,0.49,29.06
4,2023-11-19 07:00:00,1,1.34,0.39,0.24,38.95
3,2023-09-15 10:30:00,0,1.2,0.94,0.48,61.67
3,2023-12-22 05:00:00,0,0.67,0.28,0.14,11.01
1,2024-03-07 02:30:00,1,0.87,0.83,0.04,72.16
4,2023-12-05 06:15:00,0,1.36,0.12,0.77,8.37
1,2023-11-17 12:30:00,1,1.36,0.58,0.62,17.03
1,2023-09-20 16:45:00,1,0.63,0.8,0.07,64.84
3,2023-09-17 20:00:00,1,0.83,0.23,0.43,93.2
4,2024-01-31 22:30:00,1,0.8,0.46,0.29,35.85
1,2024-03-11 04:00:00,1,1.18,0.21,0.62,28.47
2,2023-12-15 01:45:00,0,1.07,0.69,0.81,79.83
1,2023-11-05 14:15:00,2,1.39,0.31,0.22,97.07
1,2023-10-22 10:00:00,1,0.7,0.45,0.5,63.86
2,2023-10-16 06:45:00,0,0.74,0.2,0.44,14.05
3,2024-01-08 06:30:00,2,1.16,0.52,0.36,22.72
3,2023-09-04 00:30:00,2,1.23,0.08,0.73,59.31
2,2023-10-04 17:00:00,1,1.12,0.54,0.36,60.58
1,2023-12-16 04:30:00,0,0.85,0.47,0.92,60.12
2,2024-03-06 17:00:00,2,1.3,0.27,0.62,85.86
2,2023-09-28 01:45:00,2,0.95,0.51,0.68,24.57
2,2023-10-01 05:45:00,1,1.21,0.96,0.52,83.81
3,2023-10-25 18:15:00,2,0.81,0.31,0.08,55.3
3,2024-03-27 08:15:00,1,1.4,0.9,0.02,53.38
4,2024-03-10 00:00:00,2,0.97,0.76,0.57,79.98
3,2023-09-05 21:15:00,2,0.79,0.98,0.31,79.99
3,2024-02-12 09:00:00,0,0.85,0.97,0.46,64.75
3,2024-03-01 11:45:00,0,0.98,0.01,0.15,46.05
3,2024-01-10 07:15:00,0,1.24,0.82,0.09,23.8
3,2023-09-09 13:45:00,0,1.06,0.85,0.13,52.28
4,2024-01-23 20:30:00,1,1.31,0.98,0.77,99.13
1,2023-09-25 16:30:00,0,0.64,0.78,0.32,84.46
2,2024-03-16 04:30:00,0,0.7,0.32,0.16,53.59
1,2024-03-19 09:00:00,1,0.66,0.03,0.11,27.61
2,2023-11-25 04:00:00,0,1.17,0.43,0.95,74.22
1,2024-01-08 01:15:00,1,1.39,0.22,0.25,14.99
1,2024-01-18 00:00:00,0,1.39,0.55,0.43,47.8
1,2023-10-01 15:00:00,1,0.89,0.0,0.38,78.24
4,2024-02-27 13:15:00,0,1.37,0.55,0.64,46.45
4,2024-01-16 08:30:00,1,0.82,0.9,0.61,65.22
4,2024-01-22 03:30:00,2,1.05,0.73,0.8,76.58
4,2024-01-19 22:00:00,2,1.37,0.74,0.89,66.07
4,2023-10-15 02:00:00,1,0.92,0.46,0.28,33.99
2,2023-10-02 14:45:00,1,0.69,0.42,0.73,29.23
1,2023-10-23 13:45:00,0,1.12,0.78,0.27,43.39
4,2024-01-27 20:00:00,0,0.78,0.54,0.36,38.23
1,2024-03-09 10:45:00,1,1.12,0.65,0.4,77.43
3,2023-12-10 00:30:00,2,1.08,0.31,0.68,65.71
2,2023-11-27 15:00:00,1,0.92,0.99,0.49,91.5
3,2023-09-20 10:00:00,1,1.21,0.22,0.64,30.76
3,2023-12-03 18:30:00,2,1.17,0.46,0.76,99.83
2,2023-12-10 13:00:00,0,1.17,0.54,0.16,99.09
2,2023-10-16 22:15:00,1,1.26,0.59,0.6,73.85
4,2023-11-24 00:45:00,0,1.22,0.93,0.43,2.61
3,2023-10-21 11:15:00,1,0.78,0.94,0.34,40.51
4,2024-01-16 13:45:00,1,1.14,0.24,0.36,54.76
4,2024-01-28 06:45:00,2,1.29,0.66,0.99,23.96
2,2024-02-16 01:15:00,2,0.85,0.42,0.37,1.58
1,2023-10-05 13:30:00,1,0.67,0.69,0.01,39.55
4,2023-09-16 14:30:00,0,1.19,0.87,0.83,31.08
4,2024-02-15 14:45:00,2,0.98,0.09,0.82,52.11
3,2023-12-09 11:30:00,0,1.0,0.72,0.26,6.07
3,2024-03-13 21:45:00,0,0.85,0.4,0.78,54.15
1,2024-03-05 21:00:00,1,0.67,0.03,0.34,24.58
3,2023-11-22 07:00:00,0,1.38,0.43,0.57,98.36
2,2023-10-01 11:30:00,0,0.94,0.21,0.57,82.69
3,2023-09-09 16:00:00,1,0.65,0.76,0.27,62.8
2,2024-02-15 07:15:00,1,1.06,0.44,0.27,72.67
3,2023-09-29 10:00:00,0,1.29,0.52,0.64,55.48
1,2023-09-24 20:30:00,0,0.8,0.02,0.73,59.89
3,2023-12-25 19:00:00,0,0.88,0.37,0.59,1.45
1,2024-01-08 18:30:00,0,1.3,0.09,0.4,13.48
2,2023-11-05 04:45:00,1,1.22,0.45,0.28,71.19
4,2023-11-11 23:15:00,1,0.64,0.54,0.23,15.4
4,2023-09-15 13:30:00,0,0.98,0.61,0.06,49.8
4,2024-01-22 00:15:00,2,0.79,0.16,0.4,65.98
3,2023-10-13 12:45:00,1,0.95,0.02,0.56,4.06
4,2023-09-17 19:45:00,0,0.95,0.99,0.58,20.84
4,2023-11-18 10:15:00,2,1.02,0.94,0.14,63.76
4,2024-01-29 05:45:00,1,0.82,0.84,0.95,67.94
1,2023-10-29 21:00:00,1,0.94,0.64,0.49,28.68
4,2023-12-06 10:15:00,0,1.15,0.31,0.22,91.05
2,2023-10-07 11:00:00,1,0.86,0.64,0.31,32.66
2,2024-02-25 11:45:00,0,0.98,0.67,0.89,12.58
2,2023-11-16 15:45:00,2,0.94,0.78,0.97,65.03
1,2023-12-27 12:00:00,1,0.77,0.0,0.23,40.59
2,2023-11-16 09:30:00,1,1.14,0.92,0.01,75.42
3,2023-11-25 02:15:00,2,1.29,0.08,0.18,18.94
3,2024-01-26 17:00:00,0,1.27,0.84,0.63,99.51
2,2023-09-02 05:00:00,2,0.69,0.87,0.22,98.18
1,2023-11-29 10:30:00,2,0.72,0.55,0.43,64.21
2,2023-09-12 19:00:00,2,0.97,0.35,0.64,15.96
3,2024-01-02 14:45:00,2,1.04,0.63,0.86,89.98
2,2023-09-06 01:00:00,2,1.03,0.19,0.98,29.19
3,2023-11-20 05:15:00,1,1.11,0.49,0.43,89.08
3,2024-01-20 01:30:00,2,1.0,0.53,0.22,48.94
2,2023-12-19 00:00:00,2,1.13,0.68,0.46,19.52
1,2023-11-16 04:15:00,0,1.11,0.36,0.25,85.84
1,2024-03-16 02:00:00,1,1.32,0.63,0.61,60.73
3,2023-12-11 11:00:00,2,1.12,0.88,0.54,59.42
3,2024-01-06 18:15:00,0,0.81,0.64,0.36,59.17
1,2023-09-03 10:30:00,0,1.34,0.93,0.66,4.01
2,2024-02-06 17:45:00,2,1.4,0.26,0.94,56.37
2,2023-09-24 11:15:00,0,0.99,0.65,0.14,91.05
3,2024-01-13 18:15:00,0,1.38,0.95,0.43,66.96
3,2024-03-06 00:30:00,0,1.15,0.74,0.65,62.32
3,2023-10-10 15:30:00,1,1.1,0.38,0.11,61.85
4,2023-11-25 00:45:00,0,1.19,0.59,0.44,10.88
2,2023-12-19 06:15:00,2,1.39,0.4,0.7,99.55
2,2023-11-13 19:00:00,2,0.8,0.9,0.27,67.29
2,2024-02-21 11:30:00,0,0.7,0.56,0.76,48.47
3,2024-02-03 18:00:00,1,1.09,0.02,0.81,29.35
2,2023-12-15 08:30:00,2,0.84,0.74,0.9,57.8
3,2023-12-27 14:45:00,2,1.14,0.45,0.69,56.54
2,2023-12-22 10:45:00,1,1.02,0.55,0.44,60.89
1,2023-10-12 10:30:00,0,1.09,0.81,0.23,15.05
2,2024-03-03 18:45:00,2,1.38,0.79,0.58,56.73
3,2024-01-28 02:45:00,2,0.69,0.59,0.7,14.36
4,2024-02-19 02:45:00,1,0.76,0.65,0.55,31.09
3,2024-02-19 21:30:00,2,1.25,0.58,0.24,40.8
1,2024-03-14 05:45:00,0,0.61,0.89,0.84,73.72
1,2024-02-13 04:30:00,0,1.38,0.11,0.28,40.22
2,2023-11-13 13:30:00,2,1.11,0.69,0.95,8.49
1,2023-11-17 04:45:00,0,1.11,0.27,0.95,93.34
2,2023-11-04 13:30:00,1,0.89,0.5,0.55,28.06
4,2024-01-10 09:30:00,1,0.89,0.3,0.1,77.55
1,2024-01-15 00:00:00,1,0.76,0.17,0.22,8.07
3,2023-12-09 18:45:00,0,1.08,0.63,0.88,83.93
2,2023-10-02 01:30:00,0,0.96,0.35,0.96,49.48
1,2024-03-23 20:00:00,2,1.17,0.05,0.77,0.95
2,2023-11-17 19:15:00,0,1.05,0.2,0.11,79.01
4,2023-10-30 01:45:00,1,1.4,0.54,0.09,50.96
3,2023-10-18 15:45:00,0,1.35,0.99,0.94,19.45
4,2024-03-15 19:00:00,0,0.92,0.44,0.26,34.21
1,2023-10-07 00:30:00,2,1.32,0.65,0.83,39.73
1,2024-02-10 10:00:00,1,0.8,0.21,0.41,32.88
4,2024-02-08 14:00:00,2,1.01,0.0,0.83,62.65
2,2024-02-15 10:15:00,0,1.06,0.17,0.12,82.34
3,2024-02-12 14:45:00,0,0.77,0.41,0.8,23.67
1,2023-12-20 03:45:00,0,1.34,0.81,0.53,99.38
3,2023-10-01 03:45:00,0,1.26,0.26,0.05,64.85
2,2024-03-18 06:45:00,1,0.86,0.8,0.67,79.06
1,2023-12-16 06:45:00,2,1.32,0.16,0.73,68.59
3,2023-10-11 00:30:00,1,0.63,0.87,0.56,22.2
1,2024-02-13 22:00:00,2,1.04,0.49,0.22,46.18
4,2024-03-19 19:00:00,2,1.1,0.21,0.12,19.12
4,2024-01-15 17:00:00,2,1.36,0.76,0.92,23.07
1,2023-10-08 03:15:00,0,0.62,0.86,0.02,47.4
2,2024-03-04 03:45:00,0,1.12,0.21,0.76,27.27
3,2023-12-04 21:45:00,2,0.8,0.17,0.38,67.05
2,2023-12-21 08:45:00,2,0.89,0.94,0.5,92.54
4,2023-10-23 16:15:00,2,0.94,0.62,0.8,47.56
2,2023-11-30 21:00:00,2,1.32,0.62,0.77,71.34
3,2023-12-20 11:00:00,1,0.68,0.92,0.99,18.57
2,2023-10-11 21:30:00,1,1.27,0.77,0.9,71.56
1,2023-10-04 09:15:00,2,1.17,0.45,0.01,80.62
3,2023-11-01 19:15:00,2,1.15,0.78,0.63,82.77
3,2024-02-29 01:30:00,0,1.33,0.72,0.59,16.66
4,2024-03-09 18:15:00,1,1.15,0.87,0.95,27.46
3,2023-11-15 23:00:00,2,0.66,0.43,0.79,95.45
4,2024-01-01 06:00:00,0,1.27,0.48,0.9,90.02
1,2024-02-08 22:45:00,2,0.83,0.87,0.86,88.45
1,2024-02-17 23:45:00,1,1.15,0.97,0.71,80.21
1,2024-03-13 19:00:00,2,0.75,0.18,0.51,21.38
1,2024-01-18 22:30:00,2,1.04,0.23,0.12,27.19
4,2024-01-03 23:00:00,0,0.65,0.71,0.21,36.73
1,2023-11-06 07:15:00,2,0.66,0.17,0.91,17.06
1,2024-03-13 14:45:00,0,1.25,0.28,0.74,18.75
4,2023-09-20 00:45:00,1,0.99,0.13,0.04,23.49
2,2024-03-20 09:45:00,2,0.8,0.07,0.31,8.59
4,2023-09-09 01:15:00,0,0.89,0.4,0.81,44.26
4,2024-02-04 16:45:00,0,1.06,0.34,0.31,23.47
1,2023-12-10 19:00:00,1,0.94,0.18,0.75,82.86
1,2023-11-01 13:00:00,1,0.87,0.29,0.98,59.16
1,2023-09-05 02:15:00,2,1.24,0.86,0.22,66.87
3,2024-03-06 11:45:00,2,1.36,0.3,0.46,78.78
4,2023-09-20 18:00:00,2,0.82,0.8,0.52,76.53
2,2023-11-18 02:15:00,1,0.65,0.94,0.97,30.71
3,2023-11-09 02:45:00,2,1.39,0.02,0.82,25.85
1,2024-02-08 07:00:00,2,1.13,0.58,0.32,15.52
1,2023-11-06 07:30:00,1,1.14,0.31,0.95,66.72
4,2023-11-07 06:15:00,2,1.22,0.91,0.42,29.6
2,2024-03-14 05:30:00,0,0.71,0.73,0.55,2.39
1,2024-02-18 18:30:00,2,1.39,0.49,0.72,41.92
3,2023-11-21 09:00:00,1,1.33,0.48,0.15,28.31
2,2023-12-22 13:15:00,2,1.25,0.26,0.62,83.43
4,2023-09-12 02:00:00,2,0.95,0.61,0.96,12.74
3,2024-03-09 00:00:00,1,0.8,0.02,0.16,92.62
2,2023-11-01 21:45:00,2,0.84,0.55,0.95,22.95
4,2024-02-19 03:15:00,0,0.76,0.38,0.87,27.69
3,2023-12-29 04:15:00,0,1.12,0.48,0.26,72.05
3,2024-03-06 11:15:00,1,1.25,0.25,0.84,83.57
3,2023-11-04 05:15:00,2,1.02,0.37,0.46,87.38
1,2024-03-07 13:30:00,1,0.85,0.07,0.66,8.22
1,2023-11-23 18:30:00,1,1.23,0.38,0.3,6.03
2,2024-03-14 19:00:00,1,0.72,0.3,0.34,2.19
1,2023-12-15 11:15:00,1,1.12,0.88,0.84,88.49
2,2024-02-07 11:00:00,1,1.4,0.1,0.5,9.29
1,2024-01-23 04:15:00,1,1.28,0.72,0.95,74.88
1,2023-10-27 21:30:00,1,1.14,0.19,0.45,2.49
3,2024-03-21 11:45:00,2,0.81,0.5,0.25,52.51
4,2024-01-02 19:15:00,0,0.86,0.87,0.88,32.56
1,2024-03-09 03:45:00,1,0.63,0.31,0.61,39.07
2,2023-12-20 13:30:00,0,1.22,0.21,0.9,59.27
3,2023-12-25 03:45:00,0,1.13,0.65,0.37,15.5
3,2024-03-18 11:15:00,0,0.82,0.1,0.14,71.59
4,2023-09-23 08:30:00,0,0.69,0.64,0.13,33.08
3,2023-09-14 13:45:00,2,1.17,0.85,0.41,38.68
2,2024-02-24 16:15:00,2,1.23,0.95,0.27,75.4
1,2023-09-25 05:15:00,2,0.96,0.29,0.31,96.51
